origin_id_pg,destination_id,destination_name,rank_diff,cost_diff,length_diff
588,7,McMahon Gas Plant,1,-20.41,-164841.59
588,8,Kamloops,0,-21.28,-169784.13
588,9,Castlegar,0,-10.76,-88048.34
588,10,Elkford,0,-0.07,-223.54
589,1,Terrace,-1,-62.17,-8282.04
589,2,Vancouver,0,-11.98,-65288.27
589,3,Mackenzie,0,-20.22,-164394.17
589,4,Prince George,0,-20.21,-164107.57
589,5,Quesnel,0,-20.22,-163949.76
589,6,Williams Lake,0,-20.21,-163819.61
589,7,McMahon Gas Plant,1,-20.21,-164230.52
589,8,Kamloops,0,-21.08,-169173.06
589,9,Castlegar,0,-10.56,-87437.27
589,10,Elkford,0,0.12,387.53
590,1,Terrace,-1,-62.26,-8585.94
590,2,Vancouver,0,-12.07,-65592.17
590,3,Mackenzie,0,-20.31,-164698.07
590,4,Prince George,0,-20.31,-164411.48
590,5,Quesnel,0,-20.32,-164253.66
590,6,Williams Lake,0,-20.31,-164123.51
590,7,McMahon Gas Plant,1,-20.31,-164534.43
590,8,Kamloops,0,-21.18,-169476.96
590,9,Castlegar,0,-10.66,-87741.18
590,10,Elkford,0,0.03,83.62
591,1,Terrace,-1,-62.10,-8053.02
591,2,Vancouver,0,-11.90,-65059.25
591,3,Mackenzie,0,-20.15,-164165.15
591,4,Prince George,0,-20.14,-163878.55
591,5,Quesnel,0,-20.15,-163720.73
591,6,Williams Lake,0,-20.14,-163590.59
591,7,McMahon Gas Plant,1,-20.14,-164001.50
591,8,Kamloops,0,-21.01,-168944.04
591,9,Castlegar,0,-10.49,-87208.25
591,10,Elkford,0,0.19,616.55
592,1,Terrace,-1,-62.20,-8383.33
592,2,Vancouver,0,-12.01,-65389.56
592,3,Mackenzie,0,-20.25,-164495.46
592,4,Prince George,0,-20.24,-164208.86
592,5,Quesnel,0,-20.25,-164051.05
592,6,Williams Lake,0,-20.24,-163920.90
592,7,McMahon Gas Plant,1,-20.25,-164331.82
592,8,Kamloops,0,-21.12,-169274.35
592,9,Castlegar,0,-10.60,-87538.56
592,10,Elkford,0,0.09,286.23
594,1,Terrace,-1,-62.17,-8286.64
594,2,Vancouver,0,-11.98,-65292.87
594,3,Mackenzie,0,-20.22,-164398.77
594,4,Prince George,0,-20.21,-164112.17
594,5,Quesnel,0,-20.22,-163954.35
594,6,Williams Lake,0,-20.21,-163824.21
594,7,McMahon Gas Plant,1,-20.22,-164235.12
594,8,Kamloops,0,-21.09,-169177.66
594,9,Castlegar,0,-10.57,-87441.87
594,10,Elkford,0,0.12,382.93
593,1,Terrace,-1,-62.16,-8249.53
593,2,Vancouver,0,-11.97,-65255.76
593,3,Mackenzie,0,-20.21,-164361.66
593,4,Prince George,0,-20.20,-164075.06
593,5,Quesnel,0,-20.21,-163917.24
593,6,Williams Lake,0,-20.20,-163787.10
593,7,McMahon Gas Plant,1,-20.20,-164198.01
593,8,Kamloops,0,-21.07,-169140.55
593,9,Castlegar,0,-10.55,-87404.76
593,10,Elkford,0,0.13,420.04
595,1,Terrace,-1,-62.28,-8658.51
595,2,Vancouver,0,-12.09,-65664.74
595,3,Mackenzie,0,-20.33,-164770.64
595,4,Prince George,0,-20.33,-164484.06
595,5,Quesnel,0,-20.34,-164326.23
595,6,Williams Lake,0,-20.34,-164196.08
595,7,McMahon Gas Plant,1,-20.33,-164607.00
595,8,Kamloops,0,-21.20,-169549.54
595,9,Castlegar,0,-10.69,-87813.76
595,10,Elkford,0,0.01,11.04
596,1,Terrace,-1,-62.29,-8680.42
596,2,Vancouver,0,-12.10,-65686.65
596,3,Mackenzie,0,-20.34,-164792.55
596,4,Prince George,0,-20.34,-164505.96
596,5,Quesnel,0,-20.34,-164348.13
596,6,Williams Lake,0,-20.34,-164217.99
596,7,McMahon Gas Plant,1,-20.34,-164628.90
596,8,Kamloops,0,-21.21,-169571.45
596,9,Castlegar,0,-10.70,-87835.66
596,10,Elkford,0,0.00,-10.86
597,1,Terrace,-1,-62.31,-8736.38
597,2,Vancouver,0,-12.11,-65742.61
597,3,Mackenzie,0,-20.36,-164848.51
597,4,Prince George,0,-20.35,-164561.92
597,5,Quesnel,0,-20.36,-164404.09
597,6,Williams Lake,0,-20.36,-164273.95
597,7,McMahon Gas Plant,1,-20.35,-164684.86
597,8,Kamloops,0,-21.22,-169627.41
597,9,Castlegar,0,-10.71,-87891.62
597,10,Elkford,0,-0.02,-66.82
598,1,Terrace,-1,-62.17,-8275.13
598,2,Vancouver,0,-11.97,-65281.35
598,3,Mackenzie,0,-20.22,-164387.26
598,4,Prince George,0,-20.21,-164100.66
598,5,Quesnel,0,-20.22,-163942.84
598,6,Williams Lake,0,-20.21,-163812.69
598,7,McMahon Gas Plant,1,-20.21,-164223.61
598,8,Kamloops,0,-21.08,-169166.15
598,9,Castlegar,0,-10.56,-87430.36
598,10,Elkford,0,0.12,394.44
599,1,Terrace,-1,-62.17,-8281.89
599,2,Vancouver,0,-11.98,-65288.12
599,3,Mackenzie,0,-20.22,-164394.02
599,4,Prince George,0,-20.21,-164107.42
599,5,Quesnel,0,-20.22,-163949.61
599,6,Williams Lake,0,-20.21,-163819.46
599,7,McMahon Gas Plant,1,-20.21,-164230.37
599,8,Kamloops,0,-21.08,-169172.91
599,9,Castlegar,0,-10.56,-87437.12
599,10,Elkford,0,0.12,387.68
600,1,Terrace,-1,-62.26,-8586.94
600,2,Vancouver,0,-12.07,-65593.17
600,3,Mackenzie,0,-20.31,-164699.07
600,4,Prince George,0,-20.31,-164412.47
600,5,Quesnel,0,-20.32,-164254.66
600,6,Williams Lake,0,-20.31,-164124.51
600,7,McMahon Gas Plant,1,-20.31,-164535.43
600,8,Kamloops,0,-21.18,-169477.96
600,9,Castlegar,0,-10.66,-87742.17
600,10,Elkford,0,0.03,82.63
601,1,Terrace,-1,-62.29,-8680.42
601,2,Vancouver,0,-12.10,-65686.65
601,3,Mackenzie,0,-20.34,-164792.55
601,4,Prince George,0,-20.34,-164505.96
601,5,Quesnel,0,-20.34,-164348.13
601,6,Williams Lake,0,-20.34,-164217.99
601,7,McMahon Gas Plant,1,-20.34,-164628.90
601,8,Kamloops,0,-21.21,-169571.45
601,9,Castlegar,0,-10.70,-87835.66
601,10,Elkford,0,0.00,-10.86
602,1,Terrace,-1,-62.12,-8115.32
602,2,Vancouver,0,-11.92,-65121.54
602,3,Mackenzie,0,-20.17,-164227.45
602,4,Prince George,0,-20.16,-163940.85
602,5,Quesnel,0,-20.17,-163783.02
602,6,Williams Lake,0,-20.16,-163652.87
602,7,McMahon Gas Plant,1,-20.16,-164063.80
602,8,Kamloops,0,-21.03,-169006.34
602,9,Castlegar,0,-10.51,-87270.55
602,10,Elkford,0,0.17,554.25
603,1,Terrace,-1,-62.22,-8455.33
603,2,Vancouver,0,-12.03,-65461.56
603,3,Mackenzie,0,-20.27,-164567.46
603,4,Prince George,0,-20.27,-164280.86
603,5,Quesnel,0,-20.27,-164123.04
603,6,Williams Lake,0,-20.27,-163992.90
603,7,McMahon Gas Plant,1,-20.27,-164403.81
603,8,Kamloops,0,-21.14,-169346.35
603,9,Castlegar,0,-10.62,-87610.56
603,10,Elkford,0,0.07,214.24
604,1,Terrace,-1,-62.30,-8705.07
604,2,Vancouver,0,-12.11,-65711.30
604,3,Mackenzie,0,-20.35,-164817.20
604,4,Prince George,0,-20.34,-164530.61
604,5,Quesnel,0,-20.35,-164372.79
604,6,Williams Lake,0,-20.35,-164242.64
604,7,McMahon Gas Plant,1,-20.34,-164653.55
604,8,Kamloops,0,-21.21,-169596.10
604,9,Castlegar,0,-10.70,-87860.31
604,10,Elkford,0,-0.01,-35.51
605,1,Terrace,-1,-62.32,-8763.82
605,2,Vancouver,0,-12.12,-65770.05
605,3,Mackenzie,0,-20.37,-164875.95
605,4,Prince George,0,-20.36,-164589.36
605,5,Quesnel,0,-20.37,-164431.53
605,6,Williams Lake,0,-20.37,-164301.39
605,7,McMahon Gas Plant,1,-20.36,-164712.30
605,8,Kamloops,0,-21.23,-169654.85
605,9,Castlegar,0,-10.72,-87919.06
605,10,Elkford,0,-0.03,-94.26
606,1,Terrace,-1,-62.12,-8126.32
606,2,Vancouver,0,-11.93,-65132.54
606,3,Mackenzie,0,-20.17,-164238.45
606,4,Prince George,0,-20.17,-163951.85
606,5,Quesnel,0,-20.17,-163794.02
606,6,Williams Lake,0,-20.16,-163663.88
606,7,McMahon Gas Plant,1,-20.17,-164074.80
606,8,Kamloops,0,-21.04,-169017.34
606,9,Castlegar,0,-10.52,-87281.55
606,10,Elkford,0,0.17,543.25
608,1,Terrace,-1,-62.18,-8316.68
608,2,Vancouver,0,-11.99,-65322.90
608,3,Mackenzie,0,-20.23,-164428.81
608,4,Prince George,0,-20.22,-164142.21
608,5,Quesnel,0,-20.23,-163984.39
608,6,Williams Lake,0,-20.22,-163854.24
608,7,McMahon Gas Plant,1,-20.22,-164265.16
608,8,Kamloops,0,-21.09,-169207.70
608,9,Castlegar,0,-10.58,-87471.91
608,10,Elkford,0,0.11,352.89
609,1,Terrace,-1,-62.36,-8892.04
609,2,Vancouver,0,-12.16,-65898.27
609,3,Mackenzie,0,-20.41,-165004.17
609,4,Prince George,0,-20.40,-164717.58
609,5,Quesnel,0,-20.41,-164559.75
609,6,Williams Lake,0,-20.41,-164429.61
609,7,McMahon Gas Plant,1,-20.40,-164840.52
609,8,Kamloops,0,-21.27,-169783.07
609,9,Castlegar,0,-10.76,-88047.28
609,10,Elkford,0,-0.07,-222.48
610,1,Terrace,-1,-62.40,-9043.37
610,2,Vancouver,0,-12.21,-66049.60
610,3,Mackenzie,0,-20.45,-165155.50
610,4,Prince George,0,-20.45,-164868.91
610,5,Quesnel,0,-20.46,-164711.09
610,6,Williams Lake,0,-20.46,-164580.94
610,7,McMahon Gas Plant,1,-20.45,-164991.85
610,8,Kamloops,0,-21.32,-169934.40
610,9,Castlegar,0,-10.81,-88198.61
610,10,Elkford,0,-0.11,-373.81
611,1,Terrace,-1,-62.42,-9101.29
611,2,Vancouver,0,-12.23,-66107.52
611,3,Mackenzie,0,-20.47,-165213.42
611,4,Prince George,0,-20.47,-164926.83
611,5,Quesnel,0,-20.47,-164769.00
611,6,Williams Lake,0,-20.47,-164638.86
611,7,McMahon Gas Plant,1,-20.47,-165049.77
611,8,Kamloops,0,-21.34,-169992.32
611,9,Castlegar,0,-10.83,-88256.53
611,10,Elkford,0,-0.13,-431.73
612,1,Terrace,-1,-62.11,-8100.31
612,2,Vancouver,0,-11.92,-65106.53
612,3,Mackenzie,0,-20.16,-164212.44
612,4,Prince George,0,-20.16,-163925.84
612,5,Quesnel,0,-20.16,-163768.02
612,6,Williams Lake,0,-20.16,-163637.87
612,7,McMahon Gas Plant,1,-20.16,-164048.79
612,8,Kamloops,0,-21.03,-168991.33
612,9,Castlegar,0,-10.51,-87255.54
612,10,Elkford,0,0.18,569.26
613,1,Terrace,-1,-62.40,-9040.61
613,2,Vancouver,0,-12.21,-66046.84
613,3,Mackenzie,0,-20.45,-165152.74
613,4,Prince George,0,-20.45,-164866.15
613,5,Quesnel,0,-20.45,-164708.32
613,6,Williams Lake,0,-20.46,-164578.18
613,7,McMahon Gas Plant,1,-20.45,-164989.09
613,8,Kamloops,0,-21.32,-169931.64
613,9,Castlegar,0,-10.81,-88195.85
613,10,Elkford,0,-0.11,-371.05
614,1,Terrace,-1,-62.44,-9148.60
614,2,Vancouver,0,-12.24,-66154.83
614,3,Mackenzie,0,-20.48,-165260.73
614,4,Prince George,0,-20.48,-164974.14
614,5,Quesnel,0,-20.49,-164816.32
614,6,Williams Lake,0,-20.49,-164686.17
614,7,McMahon Gas Plant,1,-20.48,-165097.08
614,8,Kamloops,0,-21.35,-170039.63
614,9,Castlegar,0,-10.84,-88303.84
614,10,Elkford,0,-0.14,-479.04
615,1,Terrace,-1,-62.45,-9177.94
615,2,Vancouver,0,-12.25,-66184.17
615,3,Mackenzie,0,-20.49,-165290.07
615,4,Prince George,0,-20.49,-165003.48
615,5,Quesnel,0,-20.50,-164845.66
615,6,Williams Lake,0,-20.50,-164715.51
615,7,McMahon Gas Plant,1,-20.49,-165126.42
615,8,Kamloops,0,-21.36,-170068.97
615,9,Castlegar,0,-10.85,-88333.18
615,10,Elkford,0,-0.15,-508.38
616,1,Terrace,-1,-62.12,-8109.42
616,2,Vancouver,0,-11.92,-65115.64
616,3,Mackenzie,0,-20.16,-164221.55
616,4,Prince George,0,-20.16,-163934.95
616,5,Quesnel,0,-20.17,-163777.12
616,6,Williams Lake,0,-20.16,-163646.98
616,7,McMahon Gas Plant,1,-20.16,-164057.90
616,8,Kamloops,0,-21.03,-169000.44
616,9,Castlegar,0,-10.51,-87264.65
616,10,Elkford,0,0.18,560.15
607,1,Terrace,-1,-62.19,-8352.81
607,2,Vancouver,0,-12.00,-65359.03
607,3,Mackenzie,0,-20.24,-164464.94
607,4,Prince George,0,-20.24,-164178.34
607,5,Quesnel,0,-20.24,-164020.52
607,6,Williams Lake,0,-20.23,-163890.37
607,7,McMahon Gas Plant,1,-20.24,-164301.29
607,8,Kamloops,0,-21.11,-169243.83
607,9,Castlegar,0,-10.59,-87508.04
607,10,Elkford,0,0.10,316.76
617,1,Terrace,-1,-62.40,-9035.08
617,2,Vancouver,0,-12.21,-66041.31
617,3,Mackenzie,0,-20.45,-165147.21
617,4,Prince George,0,-20.45,-164860.63
617,5,Quesnel,0,-20.45,-164702.80
617,6,Williams Lake,0,-20.45,-164572.65
617,7,McMahon Gas Plant,1,-20.45,-164983.57
617,8,Kamloops,0,-21.32,-169926.11
617,9,Castlegar,0,-10.81,-88190.33
617,10,Elkford,0,-0.11,-365.53
618,1,Terrace,-1,-62.43,-9119.26
618,2,Vancouver,0,-12.23,-66125.49
618,3,Mackenzie,0,-20.48,-165231.39
618,4,Prince George,0,-20.47,-164944.80
618,5,Quesnel,0,-20.48,-164786.97
618,6,Williams Lake,0,-20.48,-164656.83
618,7,McMahon Gas Plant,1,-20.47,-165067.74
618,8,Kamloops,0,-21.34,-170010.29
618,9,Castlegar,0,-10.83,-88274.50
618,10,Elkford,0,-0.14,-449.70
619,1,Terrace,-1,-62.45,-9191.36
619,2,Vancouver,0,-12.26,-66197.59
619,3,Mackenzie,0,-20.50,-165303.49
619,4,Prince George,0,-20.49,-165016.90
619,5,Quesnel,0,-20.50,-164859.07
619,6,Williams Lake,0,-20.50,-164728.93
619,7,McMahon Gas Plant,1,-20.49,-165139.84
619,8,Kamloops,0,-21.36,-170082.39
619,9,Castlegar,0,-10.86,-88346.60
619,10,Elkford,0,-0.16,-521.80
620,1,Terrace,-1,-62.71,-10012.31
620,2,Vancouver,0,-11.98,-65277.06
620,3,Mackenzie,0,-20.75,-166124.44
620,4,Prince George,0,-20.76,-165837.85
620,5,Quesnel,0,-20.75,-165680.02
620,6,Williams Lake,0,-20.75,-165549.88
620,7,McMahon Gas Plant,1,-20.76,-165960.79
620,8,Kamloops,0,-21.62,-170903.34
620,9,Castlegar,0,-10.57,-87426.07
620,10,Elkford,0,-0.12,-419.44
621,1,Terrace,-1,-62.74,-10094.89
621,2,Vancouver,0,-12.00,-65359.64
621,3,Mackenzie,0,-20.77,-166207.02
621,4,Prince George,0,-20.78,-165920.43
621,5,Quesnel,0,-20.78,-165762.60
621,6,Williams Lake,0,-20.78,-165632.45
621,7,McMahon Gas Plant,1,-20.78,-166043.37
621,8,Kamloops,0,-21.64,-170985.92
621,9,Castlegar,0,-10.59,-87508.65
621,10,Elkford,0,-0.10,-336.86
622,1,Terrace,-1,-62.79,-10270.17
622,2,Vancouver,0,-11.88,-64996.47
622,3,Mackenzie,0,-20.84,-166382.30
622,4,Prince George,0,-20.83,-166095.70
622,5,Quesnel,0,-20.83,-165937.88
622,6,Williams Lake,0,-20.83,-165807.74
622,7,McMahon Gas Plant,1,-20.83,-166218.65
622,8,Kamloops,0,-21.70,-171161.19
622,9,Castlegar,0,-10.48,-87145.47
622,10,Elkford,0,0.21,679.14
623,1,Terrace,-1,-62.97,-10865.27
623,2,Vancouver,0,-12.07,-65591.57
623,3,Mackenzie,0,-21.02,-166977.40
623,4,Prince George,0,-21.02,-166690.80
623,5,Quesnel,0,-21.01,-166532.98
623,6,Williams Lake,0,-21.01,-166402.84
623,7,McMahon Gas Plant,1,-21.02,-166813.75
623,8,Kamloops,0,-21.89,-171756.29
623,9,Castlegar,0,-10.67,-87740.57
623,10,Elkford,0,0.03,84.04
624,1,Terrace,-1,-62.71,-10011.63
624,2,Vancouver,0,-11.80,-64737.93
624,3,Mackenzie,0,-20.76,-166123.76
624,4,Prince George,0,-20.75,-165837.16
624,5,Quesnel,0,-20.75,-165679.34
624,6,Williams Lake,0,-20.75,-165549.20
624,7,McMahon Gas Plant,1,-20.75,-165960.11
624,8,Kamloops,0,-21.62,-170902.65
624,9,Castlegar,0,-10.40,-86886.93
624,10,Elkford,0,0.29,937.67
625,1,Terrace,-1,-63.20,-11608.36
625,2,Vancouver,0,-12.30,-66334.66
625,3,Mackenzie,0,-21.25,-167720.50
625,4,Prince George,0,-21.25,-167433.90
625,5,Quesnel,0,-21.24,-167276.08
625,6,Williams Lake,0,-21.24,-167145.92
625,7,McMahon Gas Plant,1,-21.25,-167556.85
625,8,Kamloops,0,-22.12,-172499.39
625,9,Castlegar,0,-10.90,-88483.67
625,10,Elkford,0,-0.20,-659.06
626,1,Terrace,-1,-62.82,-10364.32
626,2,Vancouver,0,-11.91,-65090.62
626,3,Mackenzie,0,-20.87,-166476.45
626,4,Prince George,0,-20.86,-166189.85
626,5,Quesnel,0,-20.86,-166032.04
626,6,Williams Lake,0,-20.86,-165901.89
626,7,McMahon Gas Plant,1,-20.86,-166312.81
626,8,Kamloops,0,-21.73,-171255.34
626,9,Castlegar,0,-10.51,-87239.62
626,10,Elkford,0,0.18,584.98
627,1,Terrace,-1,-63.14,-11423.16
627,2,Vancouver,0,-12.08,-65618.57
627,3,Mackenzie,0,-21.19,-167535.29
627,4,Prince George,0,-21.19,-167248.70
627,5,Quesnel,0,-21.19,-167090.87
627,6,Williams Lake,0,-21.19,-166960.73
627,7,McMahon Gas Plant,1,-21.19,-167371.64
627,8,Kamloops,0,-22.06,-172314.18
627,9,Castlegar,0,-10.67,-87767.58
627,10,Elkford,0,-0.02,-77.93
628,1,Terrace,-1,-63.24,-11717.65
628,2,Vancouver,0,-12.33,-66443.94
628,3,Mackenzie,0,-21.28,-167829.78
628,4,Prince George,0,-21.28,-167543.18
628,5,Quesnel,0,-21.28,-167385.36
628,6,Williams Lake,0,-21.28,-167255.21
628,7,McMahon Gas Plant,1,-21.28,-167666.13
628,8,Kamloops,0,-22.15,-172608.67
628,9,Castlegar,0,-10.93,-88592.95
628,10,Elkford,0,-0.24,-768.34
629,1,Terrace,-1,-62.88,-10579.84
629,2,Vancouver,0,-11.98,-65306.14
629,3,Mackenzie,0,-20.93,-166691.97
629,4,Prince George,0,-20.93,-166405.37
629,5,Quesnel,0,-20.93,-166247.56
629,6,Williams Lake,0,-20.93,-166117.41
629,7,McMahon Gas Plant,1,-20.93,-166528.32
629,8,Kamloops,0,-21.80,-171470.86
629,9,Castlegar,0,-10.58,-87455.14
629,10,Elkford,0,0.11,369.46
630,1,Terrace,-1,-62.88,-10577.77
630,2,Vancouver,0,-11.98,-65304.07
630,3,Mackenzie,0,-20.93,-166689.90
630,4,Prince George,0,-20.93,-166403.30
630,5,Quesnel,0,-20.92,-166245.48
630,6,Williams Lake,0,-20.93,-166115.34
630,7,McMahon Gas Plant,1,-20.93,-166526.25
630,8,Kamloops,0,-21.80,-171468.79
630,9,Castlegar,0,-10.58,-87453.07
630,10,Elkford,0,0.12,371.53
631,1,Terrace,-1,-63.14,-11411.46
631,2,Vancouver,0,-12.24,-66137.75
631,3,Mackenzie,0,-21.19,-167523.59
631,4,Prince George,0,-21.18,-167236.99
631,5,Quesnel,0,-21.18,-167079.17
631,6,Williams Lake,0,-21.18,-166949.02
631,7,McMahon Gas Plant,1,-21.18,-167359.94
631,8,Kamloops,0,-22.06,-172302.48
631,9,Castlegar,0,-10.84,-88286.76
631,10,Elkford,0,-0.14,-462.15
632,1,Terrace,-1,-63.18,-11556.04
632,2,Vancouver,0,-12.28,-66282.33
632,3,Mackenzie,0,-21.23,-167668.17
632,4,Prince George,0,-21.23,-167381.58
632,5,Quesnel,0,-21.23,-167223.76
632,6,Williams Lake,0,-21.23,-167093.60
632,7,McMahon Gas Plant,1,-21.23,-167504.53
632,8,Kamloops,0,-22.10,-172447.06
632,9,Castlegar,0,-10.88,-88431.35
632,10,Elkford,0,-0.19,-606.74
633,1,Terrace,-1,-63.15,-11452.23
633,2,Vancouver,0,-12.25,-66178.52
633,3,Mackenzie,0,-21.20,-167564.36
633,4,Prince George,0,-21.20,-167277.76
633,5,Quesnel,0,-21.19,-167119.94
633,6,Williams Lake,0,-21.20,-166989.79
633,7,McMahon Gas Plant,1,-21.20,-167400.71
633,8,Kamloops,0,-22.07,-172343.25
633,9,Castlegar,0,-10.85,-88327.53
633,10,Elkford,0,-0.15,-502.92
634,1,Terrace,-1,-63.00,-10959.41
634,2,Vancouver,0,-12.10,-65685.70
634,3,Mackenzie,0,-21.05,-167071.54
634,4,Prince George,0,-21.04,-166784.94
634,5,Quesnel,0,-21.04,-166627.12
634,6,Williams Lake,0,-21.04,-166496.97
634,7,McMahon Gas Plant,1,-21.04,-166907.89
634,8,Kamloops,0,-21.91,-171850.43
634,9,Castlegar,0,-10.70,-87834.71
634,10,Elkford,0,0.00,-10.10
635,1,Terrace,-1,-63.04,-11093.93
635,2,Vancouver,0,-12.14,-65820.22
635,3,Mackenzie,0,-21.09,-167206.06
635,4,Prince George,0,-21.09,-166919.46
635,5,Quesnel,0,-21.08,-166761.65
635,6,Williams Lake,0,-21.08,-166631.49
635,7,McMahon Gas Plant,1,-21.09,-167042.41
635,8,Kamloops,0,-21.96,-171984.95
635,9,Castlegar,0,-10.74,-87969.23
635,10,Elkford,0,-0.04,-144.63
636,1,Terrace,-1,-63.09,-11262.57
636,2,Vancouver,0,-12.19,-65988.86
636,3,Mackenzie,0,-21.14,-167374.70
636,4,Prince George,0,-21.14,-167088.10
636,5,Quesnel,0,-21.14,-166930.28
636,6,Williams Lake,0,-21.14,-166800.13
636,7,McMahon Gas Plant,1,-21.14,-167211.05
636,8,Kamloops,0,-22.01,-172153.59
636,9,Castlegar,0,-10.79,-88137.87
636,10,Elkford,0,-0.10,-313.26
637,1,Terrace,-1,-63.00,-10959.41
637,2,Vancouver,0,-12.10,-65685.70
637,3,Mackenzie,0,-21.05,-167071.54
637,4,Prince George,0,-21.04,-166784.94
637,5,Quesnel,0,-21.04,-166627.12
637,6,Williams Lake,0,-21.04,-166496.97
637,7,McMahon Gas Plant,1,-21.04,-166907.89
637,8,Kamloops,0,-21.91,-171850.43
637,9,Castlegar,0,-10.70,-87834.71
637,10,Elkford,0,0.00,-10.10
638,1,Terrace,-1,-63.00,-10959.41
638,2,Vancouver,0,-12.10,-65685.70
638,3,Mackenzie,0,-21.05,-167071.54
638,4,Prince George,0,-21.04,-166784.94
638,5,Quesnel,0,-21.04,-166627.12
638,6,Williams Lake,0,-21.04,-166496.97
638,7,McMahon Gas Plant,1,-21.04,-166907.89
638,8,Kamloops,0,-21.91,-171850.43
638,9,Castlegar,0,-10.70,-87834.71
638,10,Elkford,0,0.00,-10.10
639,1,Terrace,-1,-63.93,-13959.86
639,2,Vancouver,0,-12.05,-65534.63
639,3,Mackenzie,0,-21.97,-170071.99
639,4,Prince George,0,-21.98,-169785.40
639,5,Quesnel,0,-21.97,-169627.58
639,6,Williams Lake,0,-21.98,-169497.43
639,7,McMahon Gas Plant,1,-21.98,-169908.34
639,8,Kamloops,0,-22.30,-179728.93
639,9,Castlegar,0,-10.65,-87683.64
639,10,Elkford,0,-0.05,-161.87
640,1,Terrace,-1,-64.33,-15247.48
640,2,Vancouver,0,-12.45,-66822.25
640,3,Mackenzie,0,-22.37,-171359.61
640,4,Prince George,0,-22.38,-171073.02
640,5,Quesnel,0,-22.37,-170915.20
640,6,Williams Lake,0,-22.37,-170785.05
640,7,McMahon Gas Plant,1,-22.38,-171195.96
640,8,Kamloops,0,-22.70,-181016.55
640,9,Castlegar,0,-11.05,-88971.26
640,10,Elkford,0,0.35,1125.75
641,1,Terrace,-1,-64.30,-15129.52
641,2,Vancouver,0,-12.41,-66704.29
641,3,Mackenzie,0,-22.33,-171241.65
641,4,Prince George,0,-22.34,-170955.07
641,5,Quesnel,0,-22.34,-170797.24
641,6,Williams Lake,0,-22.34,-170667.09
641,7,McMahon Gas Plant,1,-22.34,-171078.01
641,8,Kamloops,0,-22.66,-180898.60
641,9,Castlegar,0,-11.01,-88853.31
641,10,Elkford,0,0.31,1007.80
642,1,Terrace,-1,-64.33,-15234.28
642,2,Vancouver,0,-12.44,-66809.05
642,3,Mackenzie,0,-22.37,-171346.41
642,4,Prince George,0,-22.37,-171059.82
642,5,Quesnel,0,-22.37,-170902.00
642,6,Williams Lake,0,-22.37,-170771.85
642,7,McMahon Gas Plant,1,-22.37,-171182.77
642,8,Kamloops,0,-22.69,-181003.35
642,9,Castlegar,0,-11.04,-88958.06
642,10,Elkford,0,0.34,1112.56
643,1,Terrace,-1,-64.20,-14814.72
643,2,Vancouver,0,-12.31,-66389.49
643,3,Mackenzie,0,-22.24,-170926.85
643,4,Prince George,0,-22.24,-170640.26
643,5,Quesnel,0,-22.24,-170482.44
643,6,Williams Lake,0,-22.24,-170352.29
643,7,McMahon Gas Plant,1,-22.24,-170763.21
643,8,Kamloops,0,-22.56,-180583.79
643,9,Castlegar,0,-10.91,-88538.50
643,10,Elkford,0,0.21,693.00
644,1,Terrace,-1,-64.14,-14618.44
644,2,Vancouver,0,-12.25,-66193.21
644,3,Mackenzie,0,-22.18,-170730.57
644,4,Prince George,0,-22.18,-170443.98
644,5,Quesnel,0,-22.18,-170286.16
644,6,Williams Lake,0,-22.18,-170156.01
644,7,McMahon Gas Plant,1,-22.18,-170566.92
644,8,Kamloops,0,-22.50,-180387.51
644,9,Castlegar,0,-10.85,-88342.22
644,10,Elkford,0,0.15,496.71
645,1,Terrace,-1,-64.27,-15063.90
645,2,Vancouver,0,-12.39,-66638.67
645,3,Mackenzie,0,-22.31,-171176.03
645,4,Prince George,0,-22.32,-170889.44
645,5,Quesnel,0,-22.32,-170731.61
645,6,Williams Lake,0,-22.32,-170601.47
645,7,McMahon Gas Plant,1,-22.32,-171012.38
645,8,Kamloops,0,-22.64,-180832.97
645,9,Castlegar,0,-10.99,-88787.68
645,10,Elkford,0,0.29,942.17
646,1,Terrace,-1,-65.35,-18541.86
646,2,Vancouver,0,-11.71,-64422.17
646,3,Mackenzie,0,-23.40,-174653.99
646,4,Prince George,0,-23.39,-174367.39
646,5,Quesnel,0,-23.39,-174209.58
646,6,Williams Lake,0,-23.39,-174079.43
646,7,McMahon Gas Plant,1,-23.40,-174490.34
646,8,Kamloops,0,-21.96,-178616.48
646,9,Castlegar,0,-10.30,-86571.18
646,10,Elkford,0,-0.39,-1274.33
647,1,Terrace,-1,-65.35,-18541.86
647,2,Vancouver,0,-11.71,-64422.17
647,3,Mackenzie,0,-23.40,-174653.99
647,4,Prince George,0,-23.39,-174367.39
647,5,Quesnel,0,-23.39,-174209.58
647,6,Williams Lake,0,-23.39,-174079.43
647,7,McMahon Gas Plant,1,-23.40,-174490.34
647,8,Kamloops,0,-21.96,-178616.48
647,9,Castlegar,0,-10.30,-86571.18
647,10,Elkford,0,-0.39,-1274.33
648,1,Terrace,-1,-65.33,-18462.58
648,2,Vancouver,0,-11.68,-64342.89
648,3,Mackenzie,0,-23.37,-174574.71
648,4,Prince George,0,-23.37,-174288.11
648,5,Quesnel,0,-23.37,-174130.30
